user_id,marital,age,race,rincome,partyid,relig,tvhours,timestamp
id_896,Married,43,Black,$25000 or more,Not str democrat,Protestant,2,2000-10-22T14:00:24Z
id_897,Widowed,77,White,Less than 10000,Strong democrat,Catholic,2,2000-01-26T01:46:01Z
id_898,Divorced,52,White,$25000 or more,Not str democrat,Catholic,2,2000-06-06T03:20:37Z
id_899,Never married,30,Black,$25000 or more,Not str democrat,None,2,2000-02-06T08:24:59Z
id_900,Married,45,White,$25000 or more,Strong democrat,Catholic,4,2000-11-05T18:15:53Z
id_901,Widowed,81,White,Less than 10000,Not str democrat,Catholic,3,2000-12-21T19:15:33Z
id_902,Separated,32,White,Less than 10000,Strong democrat,Catholic,0,2000-08-04T07:40:10Z
id_903,Widowed,82,White,Less than 10000,Not str democrat,Catholic,6,2000-11-25T16:39:22Z
id_904,Widowed,71,White,Less than 10000,Strong democrat,Catholic,5,2000-08-19T07:30:06Z
id_905,Married,36,White,Less than 10000,Not str republican,Other,10,2000-09-19T08:02:25Z
id_906,Divorced,43,White,$15000 - 19999,Not str democrat,Protestant,1,2000-07-23T20:52:22Z
id_907,Married,33,White,$10000 - 14999,Independent,None,1,2000-10-23T21:29:12Z
id_908,Divorced,41,White,Less than 10000,Independent,Catholic,3,2000-12-14T08:37:11Z
id_909,Never married,28,Black,$20000 - 24999,Strong republican,Protestant,5,2000-11-14T00:32:01Z
id_910,Separated,33,White,Less than 10000,Independent,Protestant,5,2000-02-13T20:56:34Z
id_911,Divorced,48,White,Less than 10000,Not str democrat,Protestant,2,2000-01-20T03:42:39Z
id_912,Divorced,61,Black,Less than 10000,Not str democrat,Protestant,5,2000-02-06T19:59:53Z
id_913,Married,66,Black,Less than 10000,Strong democrat,Protestant,12,2000-11-30T21:21:00Z
id_914,Never married,50,Other,$15000 - 19999,Strong democrat,Protestant,3,2000-08-16T15:13:23Z
id_915,Never married,34,Black,Less than 10000,Strong democrat,Protestant,8,2000-05-12T14:16:43Z
id_916,Never married,45,Black,$15000 - 19999,Not str democrat,None,4,2001-01-03T21:25:58Z
id_917,Separated,37,Black,Less than 10000,Not str democrat,None,5,2000-08-22T02:31:53Z
id_918,Never married,56,Black,$10000 - 14999,Strong democrat,Protestant,4,2000-07-31T05:23:06Z
id_919,Married,40,White,$25000 or more,Strong democrat,Catholic,1,2000-06-07T05:59:07Z
id_920,Married,41,White,$25000 or more,Strong democrat,Other,1,2000-05-14T16:26:28Z
id_921,Never married,27,White,$25000 or more,Not str democrat,Catholic,4,2000-11-09T14:21:01Z
id_922,Married,66,White,Less than 10000,Not str democrat,Protestant,2,2000-02-03T01:42:23Z
id_923,Married,72,White,Less than 10000,Strong democrat,None,5,2000-05-30T20:36:04Z
id_924,Never married,38,White,$25000 or more,Not str democrat,Catholic,1,2000-11-27T05:49:59Z
id_925,Married,66,White,Less than 10000,Independent,Protestant,3,2000-09-30T04:14:53Z
id_926,Never married,22,White,$15000 - 19999,Independent,Catholic,5,2000-09-25T06:00:53Z
id_927,Divorced,43,White,$10000 - 14999,Independent,Protestant,1,2000-05-25T02:26:59Z
id_928,Never married,28,Black,$10000 - 14999,Independent,None,3,2000-08-08T17:48:38Z
id_929,Married,32,White,Less than 10000,Strong republican,Catholic,3,2000-03-08T23:02:00Z
id_930,Never married,29,White,$20000 - 24999,Not str democrat,Protestant,0,2000-11-01T00:19:27Z
id_931,Married,43,White,$25000 or more,Strong republican,None,2,2000-12-08T07:41:10Z
id_932,Married,32,White,$20000 - 24999,Independent,None,5,2000-04-02T10:15:49Z
id_933,Divorced,41,White,$25000 or more,Strong democrat,Other,2,2000-10-26T18:38:15Z
id_934,Divorced,32,White,$25000 or more,Strong republican,Protestant,2,2000-08-23T23:56:16Z
id_935,Widowed,67,White,Less than 10000,Not str democrat,Protestant,3,2001-01-03T05:39:23Z
id_936,Married,43,White,$25000 or more,Not str democrat,Catholic,0,2000-03-16T19:24:15Z
id_937,Married,29,White,$25000 or more,Strong republican,Protestant,1,2000-07-29T05:38:36Z
id_938,Married,48,White,$25000 or more,Not str republican,Protestant,3,2000-12-03T07:14:49Z
id_939,Married,46,White,$20000 - 24999,Independent,Other,1,2000-12-02T00:59:01Z
id_940,Never married,22,Other,$25000 or more,Independent,Catholic,2,2000-01-27T09:33:59Z
id_941,Never married,21,White,$15000 - 19999,Independent,None,0,2001-01-09T21:42:02Z
id_942,Never married,26,White,$25000 or more,Strong republican,Catholic,1,2000-07-16T03:36:53Z
id_943,Never married,26,White,Less than 10000,Strong republican,Other,10,2000-06-09T03:57:27Z
id_944,Never married,27,White,$25000 or more,Not str democrat,None,4,2000-06-19T13:17:17Z
id_945,Divorced,33,Other,Less than 10000,Strong democrat,None,1,2000-02-21T17:44:45Z
id_946,Never married,32,Black,$25000 or more,Strong democrat,Catholic,3,2000-03-17T22:49:03Z
id_947,Never married,43,White,$25000 or more,Not str republican,Protestant,4,2000-06-15T02:39:50Z
id_948,Married,39,White,$25000 or more,Not str democrat,Protestant,3,2000-05-22T19:59:01Z
id_949,Never married,22,White,Less than 10000,Independent,Protestant,1,2000-06-18T17:06:25Z
id_950,Never married,40,White,$25000 or more,Not str democrat,Protestant,3,2000-05-09T00:16:56Z
id_951,Never married,19,White,Less than 10000,Not str democrat,None,1,2000-08-10T18:59:23Z
id_952,Never married,58,White,$25000 or more,Strong democrat,Catholic,0,2000-03-15T18:41:02Z
id_953,Never married,45,White,$25000 or more,Not str republican,Protestant,4,2001-01-02T20:04:55Z
id_954,Married,69,White,$15000 - 19999,Not str democrat,Catholic,3,2000-02-03T19:41:18Z
id_955,Married,48,White,$25000 or more,Not str republican,Protestant,2,2000-06-02T22:31:09Z
id_956,Married,30,White,$25000 or more,Not str republican,None,5,2001-01-05T01:05:55Z
id_957,Married,28,White,Less than 10000,Independent,Catholic,1,2000-09-10T22:55:15Z
id_958,Never married,24,White,$25000 or more,Not str republican,Protestant,2,2000-02-10T03:36:58Z
id_959,Never married,46,Black,$15000 - 19999,Strong democrat,Protestant,4,2000-06-16T18:27:02Z
id_960,Widowed,80,Other,Less than 10000,Independent,Protestant,0,2000-06-22T14:38:10Z
id_961,Never married,23,Black,Less than 10000,Strong democrat,Protestant,2,2000-07-22T17:08:46Z
id_962,Never married,25,Black,$20000 - 24999,Independent,Other,4,2000-07-01T06:46:16Z
id_963,Never married,30,Black,$10000 - 14999,Independent,None,1,2000-09-02T20:12:48Z
id_964,Never married,43,Black,Less than 10000,Independent,Protestant,4,2000-03-09T23:03:06Z
id_965,Separated,45,Black,$10000 - 14999,Strong democrat,None,4,2000-12-16T00:53:12Z
id_966,Married,41,White,$25000 or more,Independent,Catholic,2,2000-08-14T03:28:31Z
id_967,Widowed,77,White,Less than 10000,Strong republican,Protestant,3,2000-08-06T09:34:55Z
id_968,Widowed,70,White,Less than 10000,Independent,Protestant,2,2000-03-01T11:41:57Z
id_969,Divorced,66,White,$25000 or more,Strong republican,Protestant,2,2000-10-23T15:08:32Z
id_970,Divorced,28,White,$25000 or more,Independent,Catholic,2,2000-07-11T19:28:57Z
id_971,Married,51,White,$15000 - 19999,Strong republican,Protestant,1,2000-10-30T22:18:01Z
id_972,Married,57,White,$10000 - 14999,Not str republican,Protestant,5,2000-02-04T13:46:57Z
id_973,Married,53,White,Less than 10000,Strong republican,Protestant,1,2000-11-13T19:00:04Z
id_974,Divorced,46,White,$25000 or more,Independent,Protestant,2,2000-04-26T07:58:09Z
id_975,Divorced,53,White,$25000 or more,Strong republican,Protestant,0,2000-05-01T06:02:36Z
id_976,Married,30,White,$10000 - 14999,Not str republican,Protestant,3,2000-09-10T03:32:37Z
id_977,Never married,32,White,$25000 or more,Strong democrat,Catholic,2,2000-12-30T17:45:41Z
id_978,Married,42,Black,$25000 or more,Strong democrat,Protestant,3,2000-01-21T06:57:35Z
id_979,Never married,29,White,$25000 or more,Not str republican,Other,2,2000-05-26T10:05:42Z
id_980,Married,53,Other,$15000 - 19999,Independent,Catholic,2,2000-06-20T02:22:59Z
id_981,Married,38,White,Less than 10000,Strong republican,Protestant,1,2000-07-04T07:28:31Z
id_982,Never married,44,White,Less than 10000,Strong republican,Protestant,3,2000-10-05T04:59:35Z
id_983,Married,58,White,$15000 - 19999,Not str republican,Protestant,0,2000-12-20T09:25:51Z
id_984,Married,53,White,Less than 10000,Not str democrat,None,4,2000-09-04T06:01:33Z
id_985,Never married,30,Black,Less than 10000,Strong democrat,Protestant,0,2000-12-13T22:15:01Z
id_986,Separated,74,Black,Less than 10000,Strong democrat,Protestant,2,2000-10-21T21:51:53Z
id_987,Widowed,66,Black,$10000 - 14999,Strong democrat,Protestant,2,2000-03-09T04:26:00Z
id_988,Separated,47,Black,Less than 10000,Strong democrat,Protestant,8,2000-03-14T19:40:35Z
id_989,Married,58,Black,$15000 - 19999,Strong democrat,Protestant,3,2000-03-28T17:58:18Z
id_990,Widowed,80,White,Less than 10000,Strong democrat,Protestant,3,2000-06-25T06:35:01Z
id_991,Divorced,51,Black,$20000 - 24999,Independent,Other,2,2000-02-19T15:37:11Z
id_992,Married,42,Black,$15000 - 19999,Strong democrat,Protestant,5,2000-04-09T15:10:08Z
id_993,Married,43,Black,$10000 - 14999,Strong democrat,Protestant,3,2000-08-15T03:14:22Z
id_994,Never married,30,Black,$25000 or more,Not str democrat,Protestant,3,2000-06-13T04:34:17Z
id_995,Married,30,White,$25000 or more,Independent,Catholic,2,2000-08-12T16:32:00Z
id_996,Married,63,White,Less than 10000,Strong republican,Protestant,4,2000-11-17T08:54:06Z
id_997,Divorced,40,White,$25000 or more,Strong republican,Protestant,12,2000-09-09T17:48:48Z
id_998,Divorced,63,White,$25000 or more,Not str republican,Protestant,5,2000-06-10T00:24:38Z
id_999,Divorced,44,White,$25000 or more,Not str republican,Protestant,1,2000-10-04T10:26:05Z
id_1000,Married,62,White,Less than 10000,Not str democrat,Protestant,6,2000-02-27T13:23:46Z
id_1001,Never married,37,White,$25000 or more,Independent,None,2,2000-04-27T20:59:15Z
id_1002,Married,30,White,Less than 10000,Independent,Protestant,3,2000-08-23T02:00:45Z
id_1003,Widowed,78,White,Less than 10000,Strong democrat,None,3,2000-03-17T08:32:56Z
id_1004,Widowed,89,Black,Less than 10000,Strong democrat,Protestant,8,2000-11-26T02:01:00Z
id_1005,Married,73,White,Less than 10000,Strong democrat,Other,6,2000-11-24T00:01:34Z
id_1006,Married,44,White,$25000 or more,Independent,Catholic,0,2000-07-11T15:14:35Z
id_1007,Widowed,86,White,Less than 10000,Strong democrat,Catholic,3,2000-10-27T21:35:49Z
id_1008,Married,56,White,Less than 10000,Strong democrat,Catholic,5,2000-05-05T20:16:47Z
id_1009,Separated,61,White,$25000 or more,Strong republican,Protestant,1,2000-02-11T17:57:46Z
id_1010,Never married,53,White,$25000 or more,Strong democrat,None,2,2000-06-27T23:07:42Z
id_1011,Divorced,32,White,$25000 or more,Not str democrat,None,1,2000-07-05T20:33:42Z
id_1012,Married,83,White,Less than 10000,Not str democrat,Other,3,2000-05-22T12:15:11Z
id_1013,Separated,38,White,$25000 or more,Independent,Catholic,1,2000-03-26T11:45:29Z
id_1014,Married,29,White,$25000 or more,Independent,Catholic,2,2000-07-22T06:57:12Z
id_1015,Divorced,48,White,$25000 or more,Strong republican,Protestant,2,2000-01-25T18:03:34Z
id_1016,Never married,83,White,Less than 10000,Strong democrat,Catholic,2,2000-10-27T21:32:37Z
id_1017,Never married,32,White,Less than 10000,Not str democrat,Catholic,2,2000-08-10T13:35:01Z
id_1018,Married,33,White,$25000 or more,Not str democrat,Catholic,3,2000-09-09T12:05:36Z
id_1019,Widowed,79,White,Less than 10000,Strong democrat,Catholic,3,2000-07-08T04:11:35Z
id_1020,Never married,25,Other,$15000 - 19999,Strong republican,Other,4,2000-04-29T22:11:15Z
id_1021,Widowed,89,White,Less than 10000,Independent,Catholic,2,2000-07-05T12:48:42Z
id_1022,Never married,40,Black,$25000 or more,Strong democrat,Catholic,3,2000-11-03T20:53:56Z
id_1023,Divorced,44,Black,$25000 or more,Strong democrat,Protestant,3,2000-08-20T01:05:36Z
id_1024,Married,37,White,$25000 or more,Not str democrat,Protestant,3,2000-06-11T05:02:54Z
id_1025,Divorced,48,Black,$10000 - 14999,Not str democrat,Protestant,3,2000-11-10T15:23:39Z
id_1026,Never married,53,Black,$25000 or more,Strong democrat,Protestant,2,2000-05-14T07:44:37Z
id_1027,Never married,39,Black,Less than 10000,Strong democrat,Protestant,2,2000-08-18T12:55:08Z
id_1028,Never married,41,Black,Less than 10000,Not str democrat,Protestant,6,2000-07-03T10:30:02Z
id_1029,Married,39,White,$25000 or more,Not str republican,Protestant,2,2000-04-26T02:39:18Z
id_1030,Married,63,White,Less than 10000,Independent,Protestant,6,2000-08-08T22:09:43Z
id_1031,Married,51,Black,$25000 or more,Independent,Protestant,5,2000-04-12T08:37:03Z
id_1032,Married,29,White,$15000 - 19999,Independent,Other,2,2000-08-04T13:14:35Z
id_1033,Divorced,41,White,$25000 or more,Not str democrat,Protestant,1,2000-06-30T12:56:30Z
id_1034,Divorced,50,White,$25000 or more,Not str democrat,Other,4,2000-03-06T09:56:11Z
id_1035,Separated,42,Black,$25000 or more,Strong democrat,Protestant,1,2000-09-02T06:43:35Z
id_1036,Never married,50,Black,Less than 10000,Not str democrat,Protestant,4,2000-08-06T07:04:02Z
id_1037,Married,37,White,Less than 10000,Strong republican,Catholic,5,2000-03-13T08:26:48Z
id_1038,Divorced,45,Black,$25000 or more,Strong democrat,Protestant,5,2000-08-10T12:32:11Z
id_1039,Married,74,Black,Less than 10000,Not str democrat,Protestant,2,2000-06-22T23:14:54Z
id_1040,Never married,43,Black,Less than 10000,Strong democrat,Protestant,6,2000-06-30T14:20:48Z
id_1041,Widowed,84,White,Less than 10000,Not str democrat,Protestant,2,2000-11-18T17:08:48Z
id_1042,Widowed,31,Black,$15000 - 19999,Not str republican,Protestant,1,2000-10-08T02:20:24Z
id_1043,Widowed,67,White,Less than 10000,Not str republican,Protestant,0,2000-07-03T22:46:43Z
id_1044,Widowed,89,White,Less than 10000,Strong democrat,Protestant,5,2000-07-27T12:16:15Z
id_1045,Widowed,59,Black,Less than 10000,Not str democrat,Protestant,1,2000-04-16T11:13:42Z
id_1046,Married,54,White,$15000 - 19999,Strong republican,Protestant,6,2000-02-15T11:50:49Z
id_1047,Never married,37,White,$20000 - 24999,Not str democrat,Protestant,2,2000-06-09T22:37:17Z
id_1048,Widowed,64,White,Less than 10000,Not str democrat,Protestant,3,2000-01-23T12:37:41Z
id_1049,Married,54,White,Less than 10000,Strong democrat,Protestant,4,2000-12-01T05:36:03Z
id_1050,Married,39,White,$10000 - 14999,Not str democrat,Catholic,3,2001-01-16T00:37:17Z
id_1051,Never married,22,Other,Less than 10000,Independent,Other,2,2000-10-04T04:04:16Z
id_1052,Married,34,White,$25000 or more,Strong republican,None,1,2000-11-16T07:21:15Z
id_1053,Never married,27,White,$25000 or more,Not str democrat,None,1,2000-12-10T03:54:08Z
id_1054,Married,27,White,Less than 10000,Strong republican,Protestant,0,2000-08-03T03:40:09Z
id_1055,Never married,44,White,$25000 or more,Not str democrat,None,2,2000-08-08T23:21:36Z
id_1056,Never married,19,White,Less than 10000,Not str republican,Catholic,2,2000-04-28T21:44:00Z
id_1057,Divorced,74,White,Less than 10000,Not str democrat,Catholic,5,2000-09-15T23:52:48Z
id_1058,Never married,19,Other,Less than 10000,Independent,Other,0,2000-04-16T19:49:14Z
id_1059,Divorced,37,Other,Less than 10000,Not str democrat,Other,1,2000-05-03T05:36:57Z
id_1060,Widowed,68,White,Less than 10000,Strong democrat,Protestant,0,2000-10-06T16:54:19Z
id_1061,Married,64,White,$20000 - 24999,Strong republican,Catholic,4,2000-10-11T00:08:27Z
id_1062,Never married,20,White,Less than 10000,Not str republican,Catholic,1,2000-03-22T01:29:44Z
id_1063,Never married,45,White,$15000 - 19999,Strong democrat,Protestant,4,2000-05-09T20:07:25Z
id_1064,Married,43,White,$25000 or more,Strong republican,Protestant,3,2000-06-02T02:45:03Z
id_1065,Married,65,White,$25000 or more,Strong republican,Protestant,2,2000-02-16T04:11:30Z
id_1066,Divorced,29,White,$25000 or more,Strong democrat,Protestant,0,2000-10-05T17:47:48Z
id_1067,Married,24,White,$10000 - 14999,Strong republican,Protestant,2,2000-08-07T08:47:26Z
id_1068,Never married,25,White,$25000 or more,Not str republican,Other,1,2000-03-08T10:55:37Z
id_1069,Never married,21,White,$25000 or more,Independent,Protestant,4,2001-01-09T06:32:21Z
id_1070,Widowed,85,White,Less than 10000,Not str democrat,Catholic,6,2000-08-11T09:46:11Z
id_1071,Married,60,White,Less than 10000,Not str democrat,Catholic,2,2000-11-02T06:52:24Z
id_1072,Married,44,White,$25000 or more,Independent,Catholic,1,2000-11-24T10:20:48Z
id_1073,Divorced,43,White,$25000 or more,Strong republican,Catholic,0,2000-12-05T02:12:16Z
id_1074,Never married,22,White,$10000 - 14999,Strong republican,Other,0,2000-11-06T16:52:12Z
id_1075,Married,38,White,$25000 or more,Strong republican,Protestant,3,2000-09-09T00:32:59Z
id_1076,Married,50,White,Less than 10000,Independent,Catholic,4,2000-09-04T21:59:13Z
id_1077,Married,55,White,$25000 or more,Not str democrat,Protestant,2,2000-04-27T01:32:32Z
id_1078,Married,49,White,$10000 - 14999,Independent,None,1,2000-01-29T16:28:37Z
id_1079,Married,31,White,Less than 10000,Strong republican,Protestant,0,2000-06-20T09:34:22Z
id_1080,Never married,25,White,Less than 10000,Independent,None,1,2000-05-27T19:37:25Z
id_1081,Widowed,73,White,Less than 10000,Not str republican,Protestant,2,2000-06-10T07:43:23Z
id_1082,Married,82,White,Less than 10000,Not str democrat,Catholic,7,2000-03-21T15:46:43Z
id_1083,Divorced,35,White,Less than 10000,Strong democrat,Catholic,4,2000-05-14T17:13:18Z
id_1084,Never married,24,White,$10000 - 14999,Independent,None,1,2000-06-18T02:09:11Z
id_1085,Divorced,55,White,$25000 or more,Strong democrat,Protestant,4,2000-10-22T15:29:25Z
id_1086,Married,69,White,Less than 10000,Independent,Protestant,2,2000-04-27T05:46:08Z
id_1087,Married,43,White,Less than 10000,Not str democrat,Protestant,4,2000-03-01T00:45:42Z
id_1088,Married,81,White,$20000 - 24999,Strong democrat,Catholic,4,2000-01-29T11:10:42Z
id_1089,Married,76,White,Less than 10000,Independent,Protestant,10,2000-11-09T00:54:08Z
id_1090,Married,59,White,$20000 - 24999,Not str democrat,Catholic,4,2000-07-12T10:54:58Z
id_1091,Married,68,White,Less than 10000,Independent,Protestant,1,2000-11-08T19:34:02Z
id_1092,Married,30,White,$25000 or more,Strong republican,Protestant,1,2000-02-16T15:28:17Z
id_1093,Married,52,White,$25000 or more,Strong democrat,Protestant,3,2000-02-29T22:36:33Z
id_1094,Never married,20,White,Less than 10000,Independent,None,1,2000-03-06T02:16:41Z
id_1095,Widowed,34,White,$25000 or more,Not str republican,Protestant,1,2000-10-15T02:39:09Z
id_1096,Married,25,White,Less than 10000,Independent,Protestant,3,2000-10-21T19:50:20Z
id_1097,Married,32,White,$25000 or more,Independent,Protestant,3,2001-01-15T23:12:46Z
id_1098,Married,49,White,$25000 or more,Not str republican,Protestant,2,2000-09-03T07:33:32Z
id_1099,Married,40,White,Less than 10000,Not str democrat,Protestant,3,2000-05-03T09:20:22Z
id_1100,Never married,19,White,Less than 10000,Not str republican,Protestant,6,2000-03-31T21:30:38Z
id_1101,Married,75,White,Less than 10000,Not str democrat,Protestant,1,2000-11-06T20:44:52Z
id_1102,Divorced,79,White,Less than 10000,Not str democrat,Protestant,5,2000-10-11T02:09:11Z
id_1103,Married,72,White,Less than 10000,Not str democrat,Protestant,4,2000-04-07T04:02:05Z
id_1104,Never married,24,Other,Less than 10000,Independent,Catholic,1,2000-10-17T02:52:35Z
id_1105,Married,50,White,$10000 - 14999,Independent,Protestant,0,2000-11-30T22:10:18Z
id_1106,Married,39,White,Less than 10000,Not str republican,None,12,2000-07-30T11:47:08Z
id_1107,Married,82,White,Less than 10000,Strong republican,Protestant,1,2000-08-24T19:55:35Z
id_1108,Married,36,White,$25000 or more,Not str democrat,Catholic,2,2000-12-26T21:38:52Z
id_1109,Married,54,White,Less than 10000,Strong republican,Catholic,0,2000-12-31T16:38:45Z
id_1110,Married,45,White,$25000 or more,Not str republican,Protestant,3,2000-09-16T11:36:04Z
id_1111,Married,48,White,$25000 or more,Not str republican,Protestant,1,2000-02-14T04:27:03Z
id_1112,Divorced,40,White,$25000 or more,Not str republican,Protestant,0,2000-11-16T03:58:55Z
id_1113,Married,72,White,Less than 10000,Not str republican,Catholic,4,2000-07-12T05:48:02Z
id_1114,Married,82,White,Less than 10000,Strong republican,Protestant,3,2000-06-09T22:02:21Z
id_1115,Widowed,80,White,Less than 10000,Not str democrat,Protestant,2,2000-05-07T04:58:48Z
id_1116,Widowed,61,White,$25000 or more,Strong democrat,Protestant,2,2000-04-17T03:29:21Z
id_1117,Married,67,White,Less than 10000,Not str republican,Protestant,6,2000-06-21T02:39:56Z
id_1118,Married,79,White,Less than 10000,Not str republican,Protestant,2,2000-12-26T22:51:31Z
id_1119,Widowed,41,White,Less than 10000,Independent,Protestant,5,2000-04-24T12:43:22Z
id_1120,Married,68,White,Less than 10000,Strong democrat,Protestant,2,2000-08-13T19:47:36Z
id_1121,Divorced,46,White,$20000 - 24999,Independent,None,4,2000-04-01T17:28:29Z
id_1122,Divorced,84,White,Less than 10000,Strong democrat,Protestant,4,2000-03-29T07:05:24Z
id_1123,Married,40,White,$15000 - 19999,Strong republican,Protestant,0,2000-10-07T17:46:16Z
id_1124,Married,40,White,Less than 10000,Not str republican,Protestant,1,2000-05-12T11:25:36Z
id_1125,Never married,21,White,$25000 or more,Not str democrat,Protestant,2,2000-03-09T09:06:15Z
id_1126,Married,38,White,Less than 10000,Independent,Catholic,1,2000-02-08T23:13:37Z
id_1127,Widowed,87,White,Less than 10000,Independent,Protestant,3,2000-12-24T12:15:53Z
id_1128,Widowed,39,Other,$25000 or more,Independent,Other,1,2000-08-13T17:45:59Z
id_1129,Never married,21,White,Less than 10000,Independent,Catholic,3,2000-03-01T19:58:49Z
id_1130,Never married,22,Black,Less than 10000,Independent,None,6,2000-08-12T10:38:25Z
id_1131,Never married,20,White,$20000 - 24999,Independent,Protestant,1,2000-08-03T11:05:45Z
id_1132,Married,46,White,$25000 or more,Not str republican,Protestant,4,2000-11-13T17:34:36Z
id_1133,Divorced,56,White,$15000 - 19999,Strong republican,Protestant,2,2000-10-02T00:27:27Z
id_1134,Never married,23,White,$20000 - 24999,Strong republican,Catholic,1,2000-08-13T12:35:14Z
id_1135,Married,26,White,Less than 10000,Not str democrat,Protestant,2,2000-10-08T17:27:58Z
id_1136,Never married,23,White,$10000 - 14999,Strong republican,None,1,2000-10-20T02:57:19Z
id_1137,Never married,26,White,$20000 - 24999,Not str republican,Protestant,3,2000-06-06T07:54:05Z
id_1138,Married,44,White,Less than 10000,Strong republican,Protestant,3,2000-05-03T03:22:04Z
id_1139,Divorced,62,White,Less than 10000,Not str republican,Protestant,4,2000-07-31T07:47:30Z
id_1140,Married,37,White,$20000 - 24999,Not str republican,Protestant,3,2000-04-22T18:12:59Z
id_1141,Married,42,White,$25000 or more,Not str republican,Protestant,1,2000-11-18T03:55:54Z
id_1142,Married,63,White,Less than 10000,Not str republican,Protestant,6,2000-06-15T02:12:06Z
id_1143,Separated,41,White,Less than 10000,Not str democrat,Protestant,8,2000-02-14T07:29:03Z
id_1144,Married,20,White,Less than 10000,Strong republican,Protestant,2,2001-01-01T19:18:04Z
id_1145,Widowed,79,White,$25000 or more,Strong republican,Protestant,2,2000-04-07T05:13:40Z
id_1146,Married,31,White,$15000 - 19999,Not str republican,Protestant,1,2000-06-15T04:29:52Z
id_1147,Divorced,41,White,$10000 - 14999,Independent,None,1,2000-09-03T17:21:21Z
id_1148,Divorced,42,White,$10000 - 14999,Independent,Protestant,1,2000-09-04T17:23:36Z
id_1149,Widowed,47,White,Less than 10000,Not str democrat,Protestant,4,2000-05-17T20:44:02Z
id_1150,Married,20,White,Less than 10000,Independent,Protestant,2,2000-03-09T13:39:59Z
id_1151,Divorced,50,White,$25000 or more,Not str republican,Protestant,4,2000-12-18T11:50:02Z
id_1152,Married,49,White,Less than 10000,Not str republican,Protestant,4,2000-08-25T00:07:12Z
id_1153,Married,58,White,Less than 10000,Not str republican,Protestant,6,2000-10-19T02:02:03Z
id_1154,Married,29,White,Less than 10000,Not str republican,Protestant,6,2000-12-20T01:35:02Z
id_1155,Divorced,25,White,$15000 - 19999,Not str republican,Protestant,12,2000-07-30T06:09:38Z
id_1156,Married,68,White,Less than 10000,Not str republican,Protestant,6,2000-06-02T20:56:48Z
id_1157,Married,39,White,$25000 or more,Not str republican,Protestant,1,2000-02-11T19:32:45Z
id_1158,Married,46,White,$25000 or more,Strong republican,Protestant,3,2000-11-26T10:16:15Z
id_1159,Married,60,White,$25000 or more,Not str republican,Protestant,1,2000-07-23T12:56:18Z
id_1160,Never married,20,Black,Less than 10000,Independent,Catholic,4,2000-04-04T14:06:30Z
id_1161,Never married,22,Black,Less than 10000,Independent,Protestant,5,2000-06-04T06:53:39Z
id_1162,Never married,49,Black,Less than 10000,Strong republican,Protestant,4,2000-04-03T14:59:02Z
id_1163,Never married,43,Black,Less than 10000,Independent,Catholic,1,2000-07-04T19:27:24Z
id_1164,Never married,47,Black,Less than 10000,Independent,Protestant,3,2000-04-16T02:50:28Z
id_1165,Widowed,79,Black,Less than 10000,Independent,Protestant,1,2000-03-02T04:03:40Z
id_1166,Never married,43,Black,Less than 10000,Independent,Protestant,8,2000-02-14T06:03:16Z
id_1167,Married,35,Black,Less than 10000,Strong republican,Catholic,4,2000-09-27T15:08:25Z
id_1168,Separated,27,White,$10000 - 14999,Independent,None,1,2000-05-02T18:07:16Z
id_1169,Never married,58,Black,Less than 10000,Independent,Catholic,0,2000-03-13T09:55:29Z
id_1170,Never married,23,Black,Less than 10000,Strong democrat,Protestant,2,2001-01-08T15:19:41Z
id_1171,Married,49,White,$25000 or more,Not str republican,None,3,2000-06-16T23:26:38Z
id_1172,Married,53,White,Less than 10000,Not str republican,Protestant,3,2000-06-13T19:01:06Z
id_1173,Divorced,42,White,$25000 or more,Not str republican,None,2,2000-09-12T02:24:16Z
id_1174,Married,35,White,Less than 10000,Independent,Protestant,3,2000-12-19T02:18:54Z
id_1175,Married,61,White,$25000 or more,Strong democrat,Protestant,6,2000-04-07T00:38:44Z
id_1176,Married,45,White,$25000 or more,Independent,None,2,2000-08-06T07:06:27Z
id_1177,Married,38,White,$25000 or more,Strong democrat,None,1,2000-10-08T06:24:31Z
id_1178,Widowed,77,White,Less than 10000,Not str democrat,Protestant,5,2000-06-12T02:53:40Z
id_1179,Married,27,White,$15000 - 19999,Independent,Other,2,2000-02-22T03:11:37Z
id_1180,Married,34,White,$25000 or more,Not str republican,Catholic,2,2000-09-07T02:24:56Z
id_1181,Widowed,81,White,Less than 10000,Strong democrat,Catholic,5,2000-01-19T15:15:33Z
id_1182,Married,37,White,$25000 or more,Strong republican,Protestant,2,2000-04-04T18:43:18Z
id_1183,Married,68,White,Less than 10000,Strong republican,Protestant,2,2000-09-23T06:01:18Z
id_1184,Married,40,White,Less than 10000,Strong democrat,Catholic,2,2000-11-30T18:05:27Z
id_1185,Married,39,White,$25000 or more,Not str republican,Catholic,1,2000-11-06T10:01:30Z
id_1186,Married,43,White,$25000 or more,Not str republican,Protestant,2,2000-03-08T03:17:38Z
id_1187,Married,29,White,$10000 - 14999,Independent,Protestant,1,2000-06-08T13:16:12Z
id_1188,Married,50,White,$25000 or more,Not str republican,Protestant,4,2000-11-02T07:25:22Z
id_1189,Married,57,White,Less than 10000,Strong democrat,Protestant,4,2000-09-28T08:02:21Z
